Id,SalePrice
2237,315194.7323955079
2238,204544.16253128907
2239,117517.49757575548
2240,156980.8847559062
2241,150152.62126940626
2242,124196.49020730406
2243,132574.9973661099
2244,105631.52394115893
2245,102055.39138189514
2246,145489.03058838056
2247,117186.13555663265
2248,122600.11258145502
2249,118970.27429628292
2250,129990.69833019539
2251,104629.42998854397
2252,184878.36236099032
2253,151602.54781130055
2254,183348.93621250827
2255,186609.61589119403
2256,182182.72764797372
2257,204502.57738220342
2258,158541.7980736518
2259,172932.82226251988
2260,165050.94959086573
2261,187682.50019947483
2262,209730.3053491167
2263,366124.7692374557
2264,464861.29976040794
2265,183638.26571610844
2266,300809.54909022944
2267,376248.70599358284
2268,432413.5536368153
2269,154096.18414652883
2270,205210.1064195574
2271,215349.99146516627
2272,204366.62498772045
2273,165541.83837412336
2274,184679.7967889619
2275,153129.5819269989
2276,186663.1221034633
2277,178969.8634951624
2278,155120.1373754178
2279,124515.20305581792
2280,123346.72781981614
2281,166314.80478611856
2282,186770.9715933182
2283,113405.8885625051
2284,113957.55507138919
2285,139409.07350113677
2286,121546.59160460343
2287,375157.181444197
2288,272457.13146543055
2289,354094.0209814079
2290,445122.0707508204
2291,331713.69730342145
2292,442493.9403845277
2293,469707.66553939716
2294,386780.6281924336
2295,479966.45995880855
2296,273624.8883990361
2297,345095.5236354935
2298,334502.0333039889
2299,339399.516431292
2300,331193.8693315125
2301,315032.6379296207
2302,244336.0966942861
2303,243731.49429234685
2304,242882.28078435606
2305,193833.74660754006
2306,187161.4086064581
2307,197689.52781677153
2308,219310.5856399318
2309,288542.26982694416
2310,208539.85266232866
2311,201049.13104845415
2312,179510.97799562872
2313,174197.9924903805
2314,186112.00556147122
2315,183582.22422321077
2316,207752.78338247893
2317,190755.57336924807
2318,181876.67958222106
2319,186702.7208887355
2320,183404.63515530142
2321,239870.53279083266
2322,179361.7653362019
2323,201758.96518603593
2324,185865.97371322475
2325,216705.24977405267
2326,178630.25505365085
2327,202237.30113306627
2328,228326.61515374173
2329,193231.5080834276
2330,180939.4459819439
2331,324937.8050159304
2332,390328.37031434604
2333,308235.98979655333
2334,249604.15305573834
2335,276635.2261828914
2336,299871.81578433013
2337,197692.1662919976
2338,268190.2245621748
2339,224223.964854703
2340,416628.7064580082
2341,207903.5159655576
2342,236177.79443955616
2343,224035.97057541524
2344,225325.6404428741
2345,226686.47662960057
2346,211978.38066734653
2347,195512.763155629
2348,246422.47683012558
2349,171892.63857536775
2350,319329.96625619184
2351,256001.28808484765
2352,254193.72107583535
2353,232125.41729457013
2354,140814.21359026257
2355,152122.56522778684
2356,154960.24191993277
2357,188702.07960324496
2358,203032.16357262246
2359,134845.07680723738
2360,116718.98490319058
2361,140327.50715921936
2362,274915.2134910183
2363,139645.3939825503
2364,156937.29370983536
2365,216205.62092323654
2366,188070.65133694213
2367,217192.70970522208
2368,209425.21122065163
2369,211002.28248257714
2370,162866.6616987623
2371,165353.34365136694
2372,185216.52755223162
2373,280215.7246484767
2374,304932.1810640317
2375,253951.67525777675
2376,280293.2483628686
2377,334122.6069728551
2378,140390.8478937092
2379,204153.82878981502
2380,151341.350676806
2381,170132.62428419365
2382,211992.37491822356
2383,206823.97429396375
2384,251188.1019947163
2385,156744.79357950392
2386,133767.4858996778
2387,137813.28791908378
2388,106224.60378536777
2389,118320.38352633278
2390,144450.2473776937
2391,136399.49505349732
2392,109523.95684713568
2393,165873.04943522357
2394,140856.57771777155
2395,213184.87250449674
2396,147343.30984857457
2397,220686.27131893978
2398,133176.00133185755
2399,66417.37994435549
2400,64146.65520945584
2401,119053.32606863129
2402,137699.638234212
2403,143884.85805450287
2404,153412.36812586573
2405,158285.50840058608
2406,136377.87498122087
2407,122821.40399885371
2408,144754.7766391103
2409,119790.06961548021
2410,173601.7454758531
2411,113961.15549463514
2412,157752.35110142478
2413,128249.97033630386
2414,156822.0318713443
2415,134388.94104340184
2416,127767.92875471334
2417,125174.30196854418
2418,128854.7189909667
2419,122047.51435430974
2420,118359.87000208319
2421,149832.53221379194
2422,108299.17735786439
2423,113756.61337547994
2424,169923.5505415759
2425,190739.31326752077
2426,122758.85911786115
2427,128180.08441831857
2428,185398.1461193413
2429,108615.88611749143
2430,129981.05843257516
2431,105470.53903152594
2432,143316.42677691902
2433,142614.30976823607
2434,136229.38187025304
2435,150211.0741861634
2436,98363.38851554891
2437,102719.25150069856
2438,119788.37037762685
2439,105827.15929719358
2440,124395.50447477252
2441,99454.81936909413
2442,97673.16241271068
2443,123859.6057484106
2444,133480.0111111806
2445,90971.54557868897
2446,128000.11173278514
2447,174175.61429667016
2448,127015.48934147836
2449,114170.76603006264
2450,154462.89829943256
2451,120816.08050207832
2452,188575.7197168902
2453,91846.82408813355
2454,116155.03773521283
2455,119117.43750465925
2456,134769.478599735
2457,133389.35883827184
2458,127232.6367634808
2459,106037.47403042915
2460,141044.57299124412
2461,125897.93499434013
2462,134045.68081990824
2463,123987.2084065504
2464,162543.72374882852
2465,140135.55728300498
2466,112854.92883726781
2467,135474.7017604961
2468,83420.93008121266
2469,80292.93587414395
2470,192117.76275042535
2471,216776.61116562178
2472,164676.28072505482
2473,112206.16526830842
2474,75006.34658212659
2475,218617.7532960978
2476,116675.63366967483
2477,127298.79850778617
2478,154860.63348167637
2479,104982.39045116489
2480,149419.1471665028
2481,123455.86817864765
2482,126132.04980442385
2483,110114.84188878688
2484,124242.2306612968
2485,122195.45930573314
2486,151524.76886211077
2487,166608.4564096406
2488,165352.2611823941
2489,157283.82751306472
2490,141186.3503351605
2491,91243.36057948862
2492,191422.29081235302
2493,158870.8061094895
2494,156350.65743472276
2495,95713.72802126681
2496,238121.2298865987
2497,156937.04966503638
2498,103545.08050155484
2499,86706.89547066287
2500,120562.84457922359
2501,137209.40020857466
2502,148190.3559624537
2503,96701.09070035841
2504,183711.0844404332
2505,229228.04360969737
2506,255953.400980699
2507,283757.4930028169
2508,257128.1520273474
2509,220421.58593056476
2510,220607.03058170134
2511,176510.05328473108
2512,213575.19606450276
2513,230880.73631928302
2514,262546.05942006886
2515,146472.05421586608
2516,176100.44944475696
2517,146773.79222060824
2518,155648.3032618784
2519,235949.91034435932
2520,218557.21760685352
2521,190811.0274939888
2522,226783.87536130502
2523,122691.4138898896
2524,132965.96433154188
2525,140179.20150831563
2526,132889.76455949817
2527,116592.44607531647
2528,124711.36027810574
2529,131538.20796844055
2530,124070.3581257483
2531,258333.66945583106
2532,227646.7743392032
2533,196336.58723890476
2534,245800.91074970464
2535,296164.34982199647
2536,232473.92928943125
2537,248247.76233225
2538,185698.5384343456
2539,193503.76517930912
2540,179756.1989941082
2541,182921.60434012173
2542,162206.7802969237
2543,120380.77942146556
2544,120861.79244058453
2545,137357.07540535787
2546,127840.13465371303
2547,141877.6693559729
2548,150724.96071257346
2549,157997.0342167376
2550,810343.6448318602
2551,147041.13056052008
2552,128509.17512348917
2553,79942.21835735561
2554,97845.03893469869
2555,117642.8798861163
2556,97368.82310289644
2557,107257.5721062056
2558,145808.92203928903
2559,138723.44597776496
2560,150370.27352489103
2561,145104.79076292578
2562,137156.21729184943
2563,149188.83852383558
2564,189067.14634067306
2565,131007.56924251278
2566,151882.85319771335
2567,139798.58526496173
2568,198862.37831339004
2569,217831.86165609077
2570,118377.10639735116
2571,181485.660514785
2572,157832.04321806208
2573,234825.64488815825
2574,310052.4266560158
2575,128457.04316211313
2576,118816.392742352
2577,154394.6944053945
2578,86453.1045155649
2579,66500.88426775455
2580,100753.61559144309
2581,103394.27447537461
2582,114509.45958937836
2583,289889.4620818436
2584,181726.4237589261
2585,189614.6717613282
2586,229517.29014647714
2587,204649.0796140686
2588,138812.28672589283
2589,149863.79001020442
2590,203255.6941324246
2591,254065.02904085745
2592,217697.05775796642
2593,265046.99704065215
2594,181750.51740742667
2595,209310.35153309943
2596,305554.05322898965
2597,181696.37857182222
2598,281549.9121844928
2599,349798.94416528015
2600,161767.7213537283
2601,141540.5816507968
2602,86612.63990131709
2603,95247.88299672733
2604,92913.45990387813
2605,83228.89366205627
2606,144224.56145018572
2607,196917.2042067601
2608,204950.52306778496
2609,173481.00460902648
2610,111214.5294569575
2611,131257.98562693608
2612,163753.66853659326
2613,129294.70461071728
2614,123415.53729150498
2615,151412.57883393916
2616,143310.27400244586
2617,179542.6199268992
2618,208104.33089250055
2619,205616.80902105704
2620,188020.9083826187
2621,175941.39898011804
2622,182520.81788596843
2623,242218.30741038595
2624,297152.2597743238
2625,279305.614423148
2626,172298.3846567041
2627,160263.7323325857
2628,463782.5912845231
2629,491446.46762329957
2630,371894.3625441494
2631,480197.6920397462
2632,404992.19529916265
2633,303178.59490005136
2634,425192.45933788375
2635,160765.19078028883
2636,177668.6578455973
2637,181225.77617808423
2638,261435.97120188794
2639,194068.3469860937
2640,153361.01891846856
2641,100769.7059789466
2642,195886.18753865795
2643,106439.18925440073
2644,117910.46406793252
2645,111724.89217792577
2646,98050.52755206528
2647,109739.81509713188
2648,139027.8742328088
2649,154091.27101468394
2650,135283.43718548998
2651,136186.4041023461
2652,392647.2393514232
2653,243516.84269348544
2654,248070.68005033268
2655,395791.98558649333
2656,330951.5086954697
2657,350250.1153081269
2658,309125.12634813716
2659,304706.1186183828
2660,353477.98268354853
2661,358264.97202239186
2662,374642.5257029564
2663,276775.6406307255
2664,277814.393564666
2665,333879.57238688157
2666,285275.7055344434
2667,173393.3854069477
2668,182207.23088090707
2669,185873.4669728208
2670,286287.4284399232
2671,191475.70007198813
2672,193884.8340021813
2673,199211.87875343434
2674,193792.0232460106
2675,169245.67030112585
2676,196025.18851385103
2677,199626.64780693888
2678,252985.0225653889
2679,266068.8854847606
2680,277758.0513081533
2681,395775.44814474904
2682,311957.3581692112
2683,499699.6756038413
2684,307594.2815162446
2685,321375.69483044633
2686,249241.02472600187
2687,300757.19364701293
2688,213625.38909902246
2689,207563.30256620364
2690,402620.85669152054
2691,185421.9938884429
2692,145480.64324664715
2693,203051.5871377056
2694,144125.85886613873
2695,193858.88599819134
2696,186729.39170980666
2697,185313.9696856491
2698,202199.49449766192
2699,175148.41640091283
2700,157227.81789480205
2701,153738.69457680645
2702,110993.66392727017
2703,128952.14746898013
2704,143081.31315799113
2705,114697.95597722166
2706,112133.53438500794
2707,124409.71480990482
2708,129257.75332711123
2709,106012.06046056829
2710,124415.60806193181
2711,262255.00849312544
2712,368365.9674315911
2713,163596.0897185813
2714,147969.75304861585
2715,173293.6072108306
2716,148061.11870762266
2717,190984.83039568
2718,211424.41202496024
2719,152857.6466301598
2720,177364.66231634718
2721,128713.10391151921
2722,162219.00816856566
2723,142689.45769817632
2724,123079.73307689052
2725,129901.26279153612
2726,144846.86649787374
2727,172752.17262711594
2728,182802.09557319127
2729,149208.37536215255
2730,145188.17504656926
2731,127349.41418177259
2732,131430.58981930165
2733,160475.79326206443
2734,145035.76818256784
